id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
1185;Padronização dos Procedimentos de Contratação;https://www.escolavirtual.gov.br/curso/1185;Logística e Compras Públicas;Enap;Advocacia Geral da União;20;30;Curso Aberto;O curso visa preparar os servidores envolvidos no planejamento de contratações, com base no Instrumento de Padronização de Procedimentos de Contratação, elaborado pela AGU em parceria com o MGI. O objetivo é aumentar a compreensão dos elementos legais e dos passos obrigatórios, tornando o processo menos mecânico e reduzindo erros na fundamentação e na instrução dos processos de contratação.;Profissionais de compras, gestores de contratos, servidores públicos e colaboradores envolvidos em processos de aquisição. Curso aberto, qualquer pessoa pode se inscrever.;Módulo 1 - Fase de Planejamento da ContrataçãoMódulo 2 - Documento de Formalização da Demanda e Portaria de Designação da Equipe de PlanejamentoMódulo 3 - Estudo Técnico PreliminarMódulo 4 - Gerenciamento De RiscosMódulo 5 - Pesquisa de Preços e planilha com os preços pesquisados e Relatório da Pesquisa de PreçosMódulo 6 - Declarações de disponibilidade e adequação orçamentária, designação do agente da contrataçãoMódulo 7 - Termo de ReferênciaMódulo 8 - Minuta de EditalMódulo 9 - Minuta de ContratoMódulo 10 - Adoção do Sistema de Registro de Preços e Minuta de AtaMódulo 11 - Autorização para a Contratação e Checklist;03/09/2024;;
1186;Introdução à Política de Saúde;https://www.escolavirtual.gov.br/curso/1186;Políticas Públicas;Enap;Tribunal de Contas do Estado do Rio de Janeiro;30;30;Curso Aberto;O curso Introdução à Política de Saúde, iniciativa da Escola de Contas e Gestão do TCE-RJ, visa ensinar servidores públicos, especialmente os que trabalham com saúde pública, e aos cidadãos, sobre como o sistema de saúde no Brasil é organizado e como o Sistema Único de Saúde (SUS) é gerido. O curso se baseia nas leis atuais e estruturais e inclui exemplos práticos de aplicação dessas leis.;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Evolução Histórica do Sistema Público de Saúde no Brasil;Módulo 2: Organização, Princípios e Diretrizes do Sistema Único de Saúde (SUS);Módulo 3: Arcabouço Legal do SUS;Módulo 4: Gestão do SUS: Planejamento e Financiamento;Módulo 5: Gestão do SUS: Regulação, Controle, Avaliação e Auditoria.";19/07/2024;;
1187;Planificación y Organización Personal en el Trabajo;https://www.escolavirtual.gov.br/curso/1187;Desenvolvimento Pessoal;Enap;Secretaria Especial da Receita Federal do Brasil;20;30;Curso Aberto;Este curso presenta herramientas, reflexiones y prácticas relacionadas con la planificación personal y la organización en el trabajo. Ayudará a aportar más seguridad, bienestar y facilitará la comunicación, como el buen uso del correo electrónico, las agendas de trabajo, una visión directiva y analítica de las tareas. Descubra qué es y las ventajas de la planificación personal y laboral.;Agentes públicos interesados en el tema. Un curso abierto, gratuito y con certificado, en el que cualquiera puede inscribirse.;Módulo 1: Conceptos iniciales de planificación personal y organizaciónMódulo 2: ¿Soy organizado?Módulo 3: Como (re)comenzar a organizarMódulo 4: Herramientas de organización en el trabajo;12/08/2024;;
1189;O Protagonismo das Mulheres: passos para a atuação política das mulheres em espaços de poder e decisão;https://www.escolavirtual.gov.br/curso/1189;Liderança;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;O curso incentiva a participação feminina em espaços de poder e decisão, focando no debate de gênero. Ele explora o papel das mulheres na política, seus desafios, conquistas e contribuições ao longo da história e na atualidade. O objetivo é mostrar a história da participação política das mulheres e destacar seu protagonismo nesses espaços. Quer saber mais? Inscreva-se!;Membras(os) de organização da sociedade civil, estudantes, servidoras(es) públicas(os) e demais interessadas(os) na temática, especialmente mulheres em exercício político ou que desejem entrar. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1 – História da participação política de mulheres em espaços de poder e decisão;Módulo 2 – Políticas de igualdade de gênero e mecanismos de incentivo à participação política de mulheres em espaços de poder e decisão;Módulo 3 - Desafios e barreiras enfrentados pelas mulheres na ocupação de espaços de poder e decisão.";30/07/2024;;
1191;O conceito contemporâneo da deficiência e o modelo biopsicossocial;https://www.escolavirtual.gov.br/curso/1191;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;Explore os fundamentos essenciais para impulsionar a transição de uma cultura capacitista para uma cultura fundamentada em direitos humanos e equidade, sob uma perspectiva contemporânea. Partindo de conceitos básicos e definições atuais, você terá uma visão abrangente sobre o conceito contemporâneo da deficiência e as mudanças necessárias dos critérios de avaliação biopsicossocial a fim de promover a inclusão.;Profissionais, estudantes e demais interessados em compreender o conceito contemporâneo da deficiência e em promover a inclusão. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1 - História e modelos conceituais de deficiência;Módulo 2 - Deficiência como questão de Direitos Fundamentais e Direitos Humanos;Módulo 3 - Avaliação Biopsicossocial da Deficiência, um olhar da pessoa com deficiência na perspectiva dos direitos humanos;Módulo 4 - Conceitos intrínsecos às dimensões da Avaliação Biopsicossocial da Deficiência.";19/12/2024;;
1198;Mulheres no Mundo do trabalho;https://www.escolavirtual.gov.br/curso/1198;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;Neste curso, você explorará os determinantes das desigualdades enfrentadas pelas mulheres no trabalho e as formas de superá-las. A capacitação combina práticas, teorias e aspectos legais, permitindo compreender a realidade por meio do diálogo entre dados sobre emprego feminino (como jornada, remuneração, assédio) e conceitos como interseccionalidade e pobreza de tempo.;Servidores públicos de qualquer esfera e poder, bem como cidadãos em geral interessados na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Fenômeno das desigualdades sociais vivenciadas pelas mulheres no mundo do trabalhoMódulo 2 – Configurações do mercado de trabalho a partir de uma perspectiva interseccionalMódulo 3 – Condições laborais das mulheres nos locais de trabalhoMódulo 4 – Enfrentamento das desiguais formas de inserção das mulheres no mercado de trabalho;24/12/2024;;
12;Controles Institucional e Social dos Gastos Públicos;https://www.escolavirtual.gov.br/curso/12;Orçamento e Finanças;Enap;Secretaria do Tesouro Nacional;30;30;Curso Aberto;O curso apresenta noções de controle institucional e social no Brasil para uma compreensão básica sobre a importância da qualidade do gasto, do uso eficiente dos recursos públicos e da participação social. Este curso compõe o Programa de Aprendizagem em Educação Fiscal.;Pessoas que tenham interesse em controle social e institucional dos gastos do Estado. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;1 Controle dos gastos públicos 1.1 Controle institucional dos gastos públicos1.2 Controle social dos gastos públicos1.3 Controle social exercido pela cidadania1.4 Controle social exercido pelos Conselhos Municipais1.5 Controle social das políticas públicas 2 Órgãos, Portais e outras instituições responsáveis pelo controle dos gastos 2.1 Ministério da Transparência, Fiscalização e Controladoria-Geral da União2.2 Câmara e Senado Federal2.3 Tribunais de Contas2.4 Portal Contas Abertas e Portal da Transparência2.5 Portal Meu Município2.6 Secretaria de Orçamento Federal e Secretaria do Tesouro Nacional2.7 Ministério Público 3 Qualidade do gasto público 3.1 Âmbito familiar e âmbito do Governo3.2 Relação entre transparência, controle social, educação fiscal e eficiência do gasto público;28/11/2017;;
1211;Introdução à Ciência de Dados - Estatística Essencial;https://www.escolavirtual.gov.br/curso/1211;Dados;Enap;Serviço Federal de Processamento de Dados;6;10;Curso Aberto;Este curso ensina conceitos essenciais de estatística aplicados à Ciência de Dados, combinando teoria e prática. Ele visa capacitar os participantes para atender demandas imediatas, focando na construção de modelos para tomada de decisões. Quer saber mais? Inscreva-se;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Estatística DescritivaMódulo 2 - Testes de Hipótese;06/08/2024;;
1213;La evolución de las búsquedas online;https://www.escolavirtual.gov.br/curso/1213;TI e Transformação Digital;Enap;Microsoft;2;30;Curso Aberto;La herramienta de búsqueda online es esencial para encontrar fuentes fiables y actualizadas en nuestras investigaciones. Ofrece funciones avanzadas para filtrar y personalizar resultados según nuestras necesidades, permitiendo explorar diversos tipos de contenido como imágenes, vídeos, mapas y libros. ¿Te interesa? ¡Inscríbete!;Servidores públicos y todos los ciudadanos interesados ??en el tema. Curso abierto, gratuito y certificado, cualquiera puede inscribirse.;Módulo único - La evolución de las búsquedas onlineLección 1: ¿Qué es la búsqueda en línea?Lección 2: ¿Cómo funcionan las búsquedas en Internet?Lección 3: ¿Qué cambia en las búsquedas online con recursos de IA?Lección 4: Cómo buscar en línea usando Bing ChatLección 5: Consejos finales sobre búsquedas online;29/08/2024;;
1214;O Desenvolvimento na Primeira Infância;https://www.escolavirtual.gov.br/curso/1214;Educação, Docência e Pesquisa;Enap;ANUP Social;40;30;Curso Aberto;Investir na Primeira Infância é essencial para reduzir desigualdades sociais. O curso aborda aspectos cognitivos, com foco nas contribuições da neurociência, além de direitos e políticas públicas. O objetivo é promover reflexões sobre a importância dos vínculos afetivos, cuidados e proteção necessários às crianças e suas famílias. Quer saber mais? Inscreva-se!;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Começando pelos porquêsMódulo 2: O colecionador de direitosMódulo 3: O colecionador de experiênciasMódulo 4: O colecionador de habilidadesMódulo 5: O colecionador de significadosMódulo 6: O colecionador de cuidadosMódulo 7: O colecionador de açõesMódulo 8: O colecionador de futuros;24/09/2024;;
1219;Ética en IA;https://www.escolavirtual.gov.br/curso/1219;TI e Transformação Digital;Enap;Microsoft;2;10;Curso Aberto;La ética en la Inteligencia Artificial (IA) es esencial y está en evolución constante, dado su creciente impacto en la vida cotidiana y en áreas como salud, finanzas y educación. El debate ético de la IA incluye temas como la transparencia en decisiones algorítmicas, el sesgo y la discriminación, la privacidad de los datos y el efecto de la automatización en el empleo y la sociedad.;Servidores públicos y todos los ciudadanos interesados ??en el tema. Curso abierto, gratuito y certificado, cualquiera puede inscribirse.;- Clase 1: Introducción a la Ética en IA- Clase 2: Uso de IA con ética y responsabilidad social- Clase 3: La historia de la IA y sus recursos de accesibilidad- Clase 4: IA responsable- Clase 5: El uso ético de la IA generativa;05/09/2024;;
1221;Gestão e Fiscalização de Contratos, sob o enfoque da Lei nº 14.133/21;https://www.escolavirtual.gov.br/curso/1221;Logística e Compras Públicas;Enap;Tribunal de Contas do Estado do Rio de Janeiro;30;30;Curso Aberto;O curso, sob o enfoque da Lei nº 14.133/21, tem como objetivo capacitar servidores públicos, em especial aqueles que atuam na área compras, licitações e contratações de obras e serviços, tendo por base a legislação estruturante e a vigente, bem como exemplos de sua aplicação. Quer saber mais? Inscreva-se!;Servidores públicos e cidadãos podem se inscrever no curso, que é gratuito e oferece certificado. O curso é aberto a qualquer pessoa e é voltado para quem atua ou tem interesse em compras, licitações e contratações na administração pública.;"Módulo 1: Evolução Normativa e Planejamento na Lei nº 14.133/21;Módulo 2: Contratos e Prerrogativas Administrativas: Explorando a Legislação;Módulo 3: Gestão de Contratos.";03/09/2024;;
123;Siape Cadastro;https://www.escolavirtual.gov.br/curso/123;Gestão de Pessoas;Enap;Ministério da Fazenda;40;60;Curso Aberto;A proposta do curso é apresentar a operacionalização das principais atividades do cadastro de pessoal, no Sistema de Administração de Recursos Humanos (SIAPE), relativas à inclusões e alterações sistemáticas das mais variadas ocorrências funcionais de servidores públicos dos órgãos vinculados ao Sistema de Pessoal Civil da Administração Federal (SIPEC).;Servidores federais que tenham atuação nas unidades de gestão de pessoas do Sistema de Pessoal Civil da Administração Federal (Sipec). Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; 1. Breve histórico do SIPEC 2. Como surgiu o SIAPE 3. Tipos de usuário e níveis de acesso no SIAPE 4. Módulos do SIAPE 5. O módulo de Administração do SIAPE (ADMINIST) e seus controles 6. Tabelas do SIAPE (funcionais, gerais e organizacionais) 7. Conhecendo o SIAPECAD e suas respectivas tabelas 8. Demonstração das estruturas dos órgãos 9. Distribuição de vagas (cargo, função e estágio) 10. Formas de provimento (cargos efetivo e derivado e contrato temporário) 11. Residência (médica e multiprofissional) 12. Provimento de função e de vaga para estágio 13. Férias (programação, reprogramação, cancelamento, interrupção, perda e webferias) 14. Cadastro de ocorrências de afastamento 15. Licença prêmio por assiduidade 16. Jornada de trabalho 17. Progressão funcional 18. Movimentações do servidor (remoção, cessão, redistribuição e exercício externo) 19. Vacâncias (de cargo efetivo e de função) 20. Concessão de Benefícios (auxílios transporte e alimentação e assistência à saúde suplementar) 21. Cadastro de dependentes 22. Manutenção cadastral (alteração de dados bancários e pessoais e atualização de endereço eletrônico) 23. Formação de recursos humanos 24. Tempos anteriores de serviço (PCA – Histórico e averbação de tempo de serviço);06/09/2018;;
1231;Elaboração de editais em BIM;https://www.escolavirtual.gov.br/curso/1231;Gestão Pública;Enap;Ministério do Desenvolvimento, Indústria, Comércio e Serviços;16;20;Curso Aberto;O curso capacita profissionais da Administração Pública no uso do BIM em licitações de obras e serviços de engenharia. Aborda gestão da informação, normas ABNT NBR 19650 (Partes 1 e 2), boas práticas de fluxo de trabalho e noções de legislação básica, com foco na aplicação prática em projetos públicos.;Profissionais da Administração Pública envolvidos em licitações e contratos de obras e serviços de engenharia. Curso aberto, qualquer interessado pode se inscrever.;"&nbsp;Módulo Introdução&nbsp;Módulo 1: Conhecimento básico de legislação relativa à elaboração de editaisMódulo 2: Elementos mínimos necessários à composição de um edital – Lei n° 14.133/2021&nbsp;Módulo 3: Modalidades de licitações para contratação de projetos e obras&nbsp;Módulo 4: Importância de consideração de fluxo de processos BIM num edital&nbsp;Módulo 5: Itens básicos que se espera em um Termo de Referência num contrato em BIM&nbsp;Módulo 6: Minuta do contrato de prestação de serviços&nbsp;Módulo 7: O que muda na gestão de contrato?";14/01/2025;;
1232;Cómo ser más productivo usando Copilot;https://www.escolavirtual.gov.br/curso/1232;TI e Transformação Digital;Enap;Microsoft;2;10;Curso Aberto;Copilot es un asistente digital creado por Microsoft que utiliza inteligencia artificial para ayudarte en diversas tareas, desde responder preguntas hasta generar imágenes y buscar información en la web. Este curso te ayudará a aumentar tu productividad y efectividad al utilizar esta herramienta. ¿Estás interesado? ¡Inscribirse!;Servidores públicos y todos los ciudadanos interesados ??en el tema. Curso abierto, gratuito y certificado, cualquiera puede inscribirse.;1 - Primeros pasos para mejorar tu productividad usando Copilot2 - Democratizar la IA3 - Consejos finales sobre Copilot;31/10/2024;;
1256;Segurança da Informação para Todos;https://www.escolavirtual.gov.br/curso/1256;TI e Transformação Digital;Enap;Secretaria de Governo Digital e Escola Superior de Redes/RNP;24;30;Curso Aberto;Diante dos golpes virtuais, de que modo você tem cuidado de sua privacidade? Como você pode apoiar a melhoria da segurança da organização onde trabalha? Este curso pretende, por meio de uma linguagem clara e intuitiva, ilustrar situações do cotidiano para que você compreenda os conceitos básicos de segurança da informação e privacidade, a forma como ocorrem os golpes e como se proteger deles.;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Privacidade, proteção e segurança da informaçãoMódulo 2 - O que são códigos maliciosos e como se protegerMódulo 3 - Blindando meus dispositivosMódulo 4 - Como cuidar dos dados pessoais e corporativosMódulo 5 - Meus dados, minha vida digitalMódulo 6 - Trabalho remoto: como trabalhar digitalmente;29/10/2024;;
1257;Introdução à Ciência de Dados - Tratamento de Dados;https://www.escolavirtual.gov.br/curso/1257;Dados;Enap;Serviço Federal de Processamento de Dados;2;10;Curso Aberto;O curso aborda conceitos fundamentais de Ciência de Dados, destacando problemas comuns com dados e fontes, além das melhores práticas para resolvê-los. Focado na união entre teoria e prática, capacita profissionais a atender demandas imediatas e desenvolver modelos para apoiar a tomada de decisão, oferecendo uma base essencial para formar futuros cientistas de dados.;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Limpeza de dadosMódulo 2 - Redução de dadosMódulo 3 - Normalização e discretização;24/10/2024;;
1258;Introdução à Ciência de Dados - Redes Complexas;https://www.escolavirtual.gov.br/curso/1258;Dados;Enap;Serviço Federal de Processamento de Dados;4;10;Curso Aberto;O curso oferece uma introdução à análise de redes complexas, abordando sistemas e conceitos-chave, conectando teoria e prática. Com foco em formar profissionais capacitados para atender demandas imediatas, ele prepara o aluno para criar modelos voltados à tomada de decisão, oferecendo uma base essencial para quem deseja atuar como cientista de dados.;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Análise de redes complexasMódulo 2 - Laços fortes e fracosMódulo 3 - Homofilia e afiliaçãoMódulo 4 - Relacionamentos positivos e negativosMódulo 5 - Análise de linksMódulo 6 - Tipos de redes complexas;24/10/2024;;
1262;Gestão de Crises no Setor Público;https://www.escolavirtual.gov.br/curso/1262;Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Neste curso, você terá a oportunidade de explorar a gestão de crises no setor público, abordando desde conceitos fundamentais até a elaboração e implementação de estratégias eficazes para prevenção, resposta e aprendizado pós-crise, capacitando você para identificar riscos emergentes, liderar equipes e comunicar-se de maneira eficiente em situações de crises.;Gestores da Administração Pública, servidores de diferentes áreas e demais interessados na gestão pública. Curso aberto e gratuito, qualquer pessoa pode se inscrever.;Módulo 1: Conceitos de Gestão de CrisesMódulo 2: Metodologias de Gestão de Crises no setor públicoMódulo 3: Gerenciando uma CriseMódulo 4: Lições aprendidas em situações de gestão de crises;25/10/2024;;
1263;Governo Data-Driven: transformação orientada por dados em governos;https://www.escolavirtual.gov.br/curso/1263;TI e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;4;30;Curso Aberto;Prepare-se para transformar o futuro do setor público! Neste curso, você vai explorar como dados podem revolucionar a gestão pública. Entenda os desafios da infraestrutura, da tomada de decisões informadas por dados e da governança tecnológica, e descubra o caminho para um governo ágil e adaptável. Não perca essa chance, inscreva-se!;Servidores públicos de qualquer esfera e poder. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Rumo a um governo transformacional orientado por dadosMódulo 2 - Infraestrutura orientada por dadosMódulo 3 - Tomada de decisão orientada por dadosMódulo 4 - Governança tecnológicaMódulo 5 - Transformação rumo a um governo ágil e adaptável;17/10/2024;;
1271;CORPAS - Operações com Drones;https://www.escolavirtual.gov.br/curso/1271;Inovação;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;O curso oferece uma exploração dos conceitos básicos para operação segura de Aeronaves Remotamente Pilotadas (RPAs) de até 25 kg, com foco na conformidade legal. O conteúdo abrange a história, os principais conceitos e a legislação vigente sobre o uso de drones, desde os registros iniciais até as normas atuais, proporcionando um conhecimento essencial para fundamentar suas práticas e decisões de operação.;Servidores de Vigilância, Repressão Aduaneira, Correição, Investigação, Controle de Bagagem, Fiscalização Externa e demais interessados. Curso aberto, qualquer pessoa pode se inscrever.;Módulo 1: O que são e para que servem os dronesMódulo 2: Componentes, funcionamento e manutenção de dronesMódulo 3: Legislação aplicada à operação com RPASMódulo 4: Meteorologia e Teoria de VooMódulo 5: Segurança de VooMódulo 6: Operação segura e eficiente de drones;14/11/2024;;
1274;Excel Avançado;https://www.escolavirtual.gov.br/curso/1274;Dados;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Neste curso, você aprenderá a lidar com desafios complexos no Excel, explorando desde cálculos avançados até a automação de processos com macros e programação em VBA. Também dominará conteúdos avançados, como fórmulas complexas, tabelas dinâmicas e gráficos interativos, elevando suas habilidades a um novo nível.;Servidores públicos de todas as esferas e Poderes, além de cidadãos que desejam aprender conceitos e aplicações avançadas do Excel. O curso é aberto, gratuito e oferece certificado, disponível para qualquer pessoa.;Módulo 1: Cálculos com Fórmulas e Aplicação de FunçõesMódulo 2: Validação de Dados e Aplicação de Filtros AvançadosMódulo 3: Tabelas DinâmicasMódulo 4: Formulários e Importação de DadosMódulo 5: Banco de DadosMódulo 6: Macros e Visual Basic for Application (VBA);11/12/2024;;
1275;Excel Intermediário;https://www.escolavirtual.gov.br/curso/1275;Dados;Enap;Secretaria Especial da Receita Federal do Brasil;30;30;Curso Aberto;Neste curso, você aprimorará suas habilidades no Excel, revisando funções essenciais e explorando vários recursos. Aprenderá a formatar dados, criar gráficos, trabalhar com tabelas dinâmicas e construir uma base intermediária sólida, preparando-se para dominar ferramentas mais complexas no futuro.;Servidores públicos de todas as esferas e Poderes, além de cidadãos que desejam aprender conceitos e aplicações intermediárias do Excel. O curso é aberto, gratuito e oferece certificado, disponível para qualquer pessoa.;Módulo 1 – Introdução ao Excel IntermediárioMódulo 2 – Trabalhando com fórmulas e funções do ExcelMódulo 3 – Formas de visualização de dados em ExcelMódulo 4 – Outras funcionalidades de automatização do Excel;13/12/2024;;
1289;Diversidade e Inclusão: Uma Introdução;https://www.escolavirtual.gov.br/curso/1289;Direitos Humanos e Cidadania;Enap;Instituto Brasileiro de Educação em Gestão Pública - IBEGESP;2;10;Curso Aberto;O minicurso oferece uma visão geral do tema na educação corporativa, destacando os benefícios e boas práticas para promover um ambiente de trabalho inclusivo. A capacitação foca na aplicação prática para implementar políticas de inclusão no ambiente profissional. Quer saber mais? Inscreva-se!;Profissionais da área de recursos humanos, líderes e demais interessados no assunto. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo único: Diversidade e Inclusão: Uma introdução.;13/11/2024;;
129;Educação em Direitos Humanos;https://www.escolavirtual.gov.br/curso/129;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;O curso busca contribuir para a conformação de uma visão abrangente acerca desafios e alternativas à Educação em Direitos Humanos, constituindo-se em subsídios para a prática e vivência de ações educativas em Direitos Humanos no âmbito de atuação dos participantes.;Pessoas que atuam, ou queiram atuar, na garantia, defesa e promoção dos Direitos Humanos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;1 O que são Direitos Humanos 1.1 Princípios e História dos Direitos Humanos 1.2 O Direito à Educação e a Educação em Direitos Humanos 1.3 Educação para Direitos Humanos no Brasil 1.4 Educação em Direitos Humanos 2 Os Aspectos Históricos da Educação em Direitos Humanos 2.1 Documentos de Referência 2.2 Tratados Internacionais 2.3 Promoção dos Direitos Humanos no Brasil 2.4 O Programa Nacional de Direitos Humanos 2.5 Plano Nacional de Educação em Direitos Humanos 3 A Educação em Direitos Humanos nos Dias de Hoje 3.1 Quem Faz e Onde Acontece? 3.2 Abrangência da Educação em Direitos Humanos 3.3 Educação em Direitos Humanos na Diversidade;25/06/2018;;
130;Direitos Humanos: Uma Declaração Universal;https://www.escolavirtual.gov.br/curso/130;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;20;30;Curso Aberto;O curso busca fortalecer uma cultura de direitos humanos, cidadania e respeito à diversidade, a partir de conteúdo que aborda a o contexto de origem da Declaração Universal dos Direitos Humanos, as gerações do direito e a aplicação dessa realidade no ordenamento jurídico brasileiro. Para isso, investe na sensibilização e mobilização das pessoas para a compreensão dos principais desafios colocados à garantia dos direitos humanos na atualidade.;Pessoas que atuam, ou queiram atuar, na garantia, defesa e promoção dos Direitos Humanos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; 1 Fundamento dos Direitos Humanos 1.1 Percurso Histórico 1.2 A criação da ONU 1.3 A declaração Universal 1.4 Direitos Humanos no Brasil 1.5 Direitos Humanos : definição 2 Direitos Civis 2.1 Contexto Histórico 2.2 Os Direitos Civis e a Declaração Universal 2.3 Os Direitos Civis e a Constituição Federal 3 Os Direitos Políticos e a Declaração Universal 3.1 Os Direitos Políticos 3.2 O Direito à Liberdade 3.3 Os Direitos Políticos e a Constituição Federal 4 Direitos Econômicos, Sociais e Culturais 4.1 Direitos Coletivos, Difusos e Individuais Homogêneos 4.2 A Criação dos DHESCAS 4.3 DHESCAS e a Constituição Federal 5 Direitos Humanos de Solidariedade 5.1 A Declaração de Viena de 1993 5.2 Direito a Democracia e ao Desenvolvimento 5.3 Diretos das Mulheres e Meninas 5.4 Direitos dos Povos Indígenas 6 Exercício dos direitos humanos 6.1 Políticas públicas de direitos humanos 6.2 Enfrentamento ao trabalho escravo e à tortura 6.3 Políticas para o registro civil de nascimento 6.4 Plano nacional de educação em direitos humanos 6.5 Promoção dos direitos da população em situação de rua ;25/06/2018;;
1304;Visão Geral da IA no Azure;https://www.escolavirtual.gov.br/curso/1304;TI e Transformação Digital;Enap;Microsoft;4;10;Curso Aberto;Explore o poder da IA generativa, que cria conteúdos originais a partir de linguagem natural e oferece soluções transformadoras. Com o Microsoft Azure, você acessa serviços que tornam mais fácil começar sua jornada com IA. Pronto para descobrir novas possibilidades? Inscreva-se e saiba mais!;Qualquer cidadão interessado na temática. O curso é aberto, gratuito e oferece certificado.;Módulo 1 - O que é Inteligência ArtificialMódulo 2 - Princípios Básicos do Aprendizado de MáquinaMódulo 3 - Conceitos básicos dos Serviços de IA do Azure;23/12/2024;;
1305;Fundamentos da Visão Computacional - IA do Azure;https://www.escolavirtual.gov.br/curso/1305;TI e Transformação Digital;Enap;Microsoft;5;10;Curso Aberto;Este curso oferece conceitos e fundamentos da Visão Computacional, que é uma área da IA onde os sistemas de software são projetados para perceber o mundo visualmente, por meio de câmeras, imagens e vídeos. Ficou interessado? Inscreva-se!;Qualquer cidadão interessado na temática. O curso é aberto, gratuito e oferece certificado.;Módulo 1 - Fundamentos da Visão ComputacionalMódulo 2 - Conceitos básicos do reconhecimento facialMódulo 3 - Princípios básicos do Reconhecimento Óptico de Caracteres;23/12/2024;;
1327;Fundamentos do Programa de Gestão e Desempenho (PGD);https://www.escolavirtual.gov.br/curso/1327;Estratégia e Planejamento;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);20;30;Curso Aberto;A capacitação possui como foco apresentar os Fundamentos do Programa de Gestão e Desempenho (PGD), explorando os fundamentos do programa, bases normativas, condições necessárias e mitos envolvidos. Servidores, gestores públicos e sociedade poderão compreender os caminhos para a formalização do PGD, os desafios envolvidos para a implementação e como o Programa pode afetar as entregas à sociedade. O que se objetiva é inspirar gestores e servidores na adoção de uma nova forma de trabalho, focando na geração de valor para a sociedade.;Servidores, gestores públicos e sociedade.;Módulo 1: Conhecendo o PGDMódulo 2: Adequando o PGD à sua realidade organizacionalMódulo 3: PGD como indutor da melhoria de gestão;30/12/2024;;
1328;Processamento de Linguagem Natural;https://www.escolavirtual.gov.br/curso/1328;TI e Transformação Digital;Enap;Microsoft;4;10;Curso Aberto;Descubra como o Processamento de Linguagem Natural transforma a interação com aplicativos, permitindo que compreendam os usuários. Aprenda a usar ferramentas do Microsoft Azure, como análise de texto, tradução e reconhecimento de voz, para criar soluções avançadas com suporte a linguagens naturais. Inscreva-se agora e inicie sua jornada!;Curso aberto, qualquer pessoa pode se inscrever.;Módulo 1 - Análise de textoMódulo 2 - Reconhecimento de fala e sintetização de vozMódulo 3 - Automação de dispositivos inteligentes com texto;13/01/2025;;
